time_in_cycles,T50,P30,Ps30,Nc,NRf,phi,BPR,W32,htBleed,RUL
139,1415.12,552.69,47.7,9060.82,2388.16,521.08,8.4588,23.3226,396,39
140,1417.36,552.66,47.6,9057.1,2388.19,521.23,8.4307,23.2673,395,38
141,1416.61,553.06,47.8,9057.02,2388.15,520.41,8.4787,23.1701,393,37
142,1418.29,553.04,47.86,9057.43,2388.14,521.15,8.4916,23.2011,394,36
143,1417.63,552.85,47.86,9060.59,2388.17,521.26,8.4802,23.1971,394,35
144,1424.61,552.38,47.77,9056.34,2388.18,520.47,8.429,23.2532,394,34
145,1424.86,552.26,47.69,9059.1,2388.18,520.87,8.4852,23.1952,393,33
146,1421.96,552.17,47.85,9060.76,2388.19,520.92,8.4795,23.2183,395,32
147,1413.52,551.72,47.86,9060.48,2388.2,520.59,8.494,23.2563,396,31
148,1421.8,552.18,47.79,9061.05,2388.22,520.81,8.4739,23.2516,394,30
149,1420.58,552.84,48.01,9061.87,2388.24,520.86,8.4875,23.2597,395,29
150,1417.16,552.74,47.95,9052.73,2388.2,520.58,8.4769,23.1357,394,28
151,1417.63,552.06,47.76,9052.4,2388.16,520.77,8.4876,23.1642,393,27
152,1419.37,552.31,48.03,9059.11,2388.21,520.49,8.4871,23.2057,394,26
153,1415.82,552.42,47.69,9061.6,2388.17,521.04,8.4808,23.1049,395,25
154,1422.24,552.11,47.86,9054.42,2388.27,520.46,8.5212,23.1136,396,24
155,1417.08,551.89,47.8,9063.41,2388.26,520.44,8.5014,23.1708,396,23
156,1421.16,552.11,47.79,9057.06,2388.19,520.29,8.4743,23.1811,394,22
157,1424.07,552.16,47.92,9061.43,2388.2,520.26,8.5231,23.1228,397,21
158,1417.94,551.94,47.75,9053.07,2388.26,519.82,8.4868,23.1774,395,20
159,1419.85,552.01,47.87,9052.32,2388.25,520.03,8.4874,23.1637,396,19
160,1416.58,552.63,48.11,9046.05,2388.19,519.9,8.5121,23.1153,394,18
161,1422.12,551.7,47.89,9057.06,2388.23,520.16,8.5091,23.1756,396,17
162,1427.56,552.73,48.0,9049.62,2388.24,520.28,8.4873,23.1297,395,16
163,1429.33,551.95,48.14,9059.85,2388.24,520.32,8.5322,23.2423,394,15
164,1424.29,552.21,48.05,9053.86,2388.27,520.78,8.5183,23.0971,395,14
165,1423.87,551.76,48.11,9055.64,2388.23,519.8,8.4967,23.1805,395,13
166,1424.95,552.83,47.73,9052.77,2388.28,519.88,8.5019,23.1761,395,12
167,1425.07,551.36,48.13,9061.64,2388.25,519.79,8.4983,23.0557,394,11
168,1422.45,552.47,48.01,9050.38,2388.22,519.98,8.4847,23.0734,396,10
169,1420.46,552.15,48.03,9043.85,2388.25,519.98,8.4881,23.1897,396,9
170,1422.7,551.51,48.12,9051.79,2388.27,519.67,8.4944,23.0778,396,8
171,1425.41,551.73,48.12,9051.65,2388.23,519.72,8.5292,23.0723,395,7
172,1426.82,551.32,48.25,9051.7,2388.27,519.74,8.5333,23.0464,395,6
173,1426.94,551.7,47.96,9050.49,2388.27,520.47,8.4905,23.0811,395,5
174,1437.64,551.53,48.04,9052.23,2388.27,519.93,8.5638,23.0574,396,4
175,1428.38,550.54,48.2,9047.37,2388.29,519.65,8.5168,23.0501,397,3
176,1424.05,551.15,48.22,9055.59,2388.28,519.96,8.5268,23.0729,396,2
177,1432.55,551.18,48.34,9047.59,2388.28,519.78,8.5164,23.0864,395,1
178,1433.25,551.24,48.11,9050.62,2388.31,519.79,8.5082,23.074,397,0
1,1404.47,554.38,47.33,9059.25,2388.0,521.84,8.412,23.3496,393,212
2,1398.07,554.06,47.18,9066.88,2387.97,522.02,8.4244,23.4727,393,211
3,1404.04,554.08,47.39,9065.97,2388.05,521.87,8.4138,23.3376,392,210
4,1407.34,554.67,47.45,9068.35,2388.04,522.45,8.3916,23.3907,392,209
5,1400.4,553.97,47.3,9071.88,2388.03,522.31,8.4083,23.2585,394,208
6,1397.61,553.95,47.23,9061.6,2388.02,521.91,8.4177,23.3716,393,207
7,1397.19,554.02,47.21,9065.09,2388.01,521.85,8.4039,23.4079,392,206
8,1400.92,554.77,47.34,9057.83,2388.04,521.58,8.3677,23.3937,393,205
9,1402.79,553.88,47.32,9069.42,2388.0,521.79,8.426,23.4071,393,204
10,1409.88,554.23,47.32,9063.6,2388.01,522.22,8.4022,23.2767,392,203
11,1396.04,553.51,47.34,9062.89,2387.99,522.16,8.4248,23.4371,393,202
12,1404.95,554.01,47.35,9067.86,2388.01,521.77,8.4293,23.4117,394,201
13,1398.11,553.9,47.3,9060.9,2388.05,522.2,8.4026,23.4493,393,200
14,1399.14,554.56,47.48,9061.68,2387.99,521.96,8.428,23.2785,391,199
15,1404.19,554.21,47.61,9065.73,2388.04,521.91,8.3799,23.3953,393,198
16,1398.7,554.03,47.12,9060.43,2388.01,522.18,8.4452,23.3369,393,197
17,1399.59,554.62,47.33,9065.26,2388.03,521.65,8.4394,23.3343,392,196
18,1393.01,554.81,47.3,9065.61,2388.05,522.05,8.4161,23.323,391,195
19,1405.99,554.18,47.27,9065.6,2388.01,521.58,8.4118,23.3601,391,194
20,1401.85,553.94,47.2,9065.08,2388.07,522.44,8.4092,23.415,393,193
21,1409.21,553.77,47.33,9064.07,2388.0,522.08,8.4,23.3225,394,192
22,1403.76,554.74,47.36,9066.87,2388.08,521.78,8.4044,23.4799,391,191
23,1401.52,554.13,47.26,9058.91,2388.05,521.99,8.4218,23.4131,392,190
24,1403.41,554.56,47.3,9062.72,2388.05,522.1,8.4166,23.3687,394,189
25,1401.83,554.3,47.34,9064.0,2388.02,521.76,8.3938,23.4055,392,188
26,1404.67,553.77,47.37,9059.05,2388.02,522.42,8.4115,23.4217,391,187
27,1392.35,553.66,47.22,9059.94,2388.0,521.87,8.4546,23.3682,391,186
28,1401.59,553.59,47.31,9072.53,2388.02,522.25,8.3896,23.4357,392,185
29,1404.65,553.35,47.5,9071.46,2388.02,522.1,8.4124,23.327,391,184
30,1401.94,554.0,47.39,9064.77,2388.02,521.43,8.4246,23.3545,390,183
31,1393.01,554.66,47.18,9066.31,2388.02,522.08,8.3929,23.3656,393,182
32,1396.38,554.25,47.29,9068.42,2388.06,522.47,8.3971,23.3694,393,181
33,1404.44,553.89,47.34,9065.48,2388.0,521.6,8.4319,23.3455,393,180
34,1404.85,554.01,47.33,9065.62,2388.04,522.22,8.4255,23.3534,392,179
35,1402.76,554.17,47.11,9057.24,2388.03,521.73,8.4017,23.4513,391,178
36,1407.39,554.37,47.45,9063.67,2388.03,521.84,8.3986,23.4312,391,177
37,1391.57,553.49,47.34,9065.57,2388.04,521.95,8.417,23.2724,392,176
38,1398.67,553.8,47.45,9068.17,2388.01,522.3,8.4033,23.4026,393,175
39,1397.96,553.88,47.31,9070.92,2388.06,521.99,8.4114,23.4228,393,174
40,1406.06,554.02,47.2,9060.3,2388.03,521.87,8.4269,23.3115,392,173
41,1403.88,553.94,47.5,9058.04,2388.0,522.01,8.4068,23.4125,392,172
42,1409.08,554.2,47.16,9065.87,2388.05,521.74,8.4325,23.4831,393,171
43,1407.6,554.19,47.24,9067.75,2387.98,522.17,8.4064,23.3154,392,170
44,1406.2,553.19,47.44,9067.15,2388.0,521.87,8.434,23.4394,392,169
45,1406.29,554.1,47.32,9063.16,2388.03,521.64,8.4073,23.2912,392,168
46,1402.63,553.82,47.36,9066.22,2388.03,521.54,8.4338,23.2535,393,167
47,1403.35,553.73,47.39,9065.83,2388.07,521.72,8.4224,23.3989,393,166
48,1403.07,554.02,47.43,9066.18,2388.05,521.87,8.4444,23.3566,392,165
49,1403.53,554.1,47.41,9062.38,2388.03,521.91,8.4278,23.3028,392,164
50,1396.06,554.19,47.55,9067.71,2388.02,522.06,8.4021,23.2672,392,163
51,1403.3,554.45,47.37,9065.64,2388.06,522.16,8.4124,23.3288,392,162
52,1405.08,553.84,47.42,9074.56,2388.04,521.99,8.4034,23.3104,392,161
53,1401.05,553.99,47.24,9067.05,2387.99,521.54,8.4261,23.373,392,160
54,1398.09,553.58,47.35,9062.98,2388.12,522.21,8.4028,23.3327,392,159
55,1405.29,553.68,47.46,9063.92,2387.99,521.5,8.4079,23.3258,394,158
56,1409.64,553.87,47.38,9065.22,2387.96,522.38,8.4058,23.3181,394,157
57,1398.02,553.72,47.35,9059.5,2388.02,522.04,8.4166,23.33,391,156
58,1399.36,553.02,47.43,9060.66,2388.05,521.95,8.421,23.3614,393,155
59,1400.94,554.19,47.37,9064.52,2388.02,521.95,8.4053,23.4217,392,154
60,1406.92,553.91,47.29,9066.43,2387.98,522.2,8.4336,23.327,392,153
61,1402.01,553.53,47.45,9061.17,2388.08,522.08,8.4175,23.5146,391,152
62,1409.82,554.14,47.35,9066.11,2388.07,521.91,8.4173,23.3722,391,151
63,1402.38,553.21,47.19,9065.97,2387.98,521.99,8.4147,23.4008,393,150
64,1398.97,554.12,47.34,9066.1,2388.02,521.81,8.4244,23.3855,392,149
65,1408.82,554.35,47.37,9069.65,2388.09,522.26,8.4189,23.4546,391,148
66,1403.75,553.55,47.25,9062.51,2388.07,521.58,8.4136,23.28,392,147
67,1406.94,554.4,47.42,9069.3,2388.08,521.7,8.4499,23.4495,392,146
68,1402.46,553.68,47.42,9061.74,2388.05,521.5,8.445,23.3824,393,145
69,1402.92,553.81,47.34,9070.72,2388.1,522.18,8.4291,23.354,395,144
70,1407.31,553.67,47.57,9060.81,2388.09,521.9,8.4326,23.3239,393,143
71,1402.09,553.61,47.36,9063.65,2388.02,521.92,8.3999,23.3458,393,142
72,1403.05,554.0,47.5,9065.24,2388.03,521.62,8.4165,23.279,392,141
73,1394.35,553.72,47.34,9069.46,2388.07,521.6,8.4174,23.2873,391,140
74,1404.69,554.25,47.41,9066.39,2388.05,521.72,8.4456,23.4085,393,139
75,1400.82,553.89,47.27,9070.27,2388.04,522.56,8.442,23.3514,392,138
76,1405.74,554.44,47.56,9065.3,2388.03,521.38,8.41,23.2768,391,137
77,1397.83,553.93,47.44,9061.74,2388.02,522.0,8.3934,23.4144,394,136
78,1395.07,553.71,47.29,9063.46,2388.05,521.68,8.3984,23.3827,394,135
79,1403.09,553.71,47.28,9069.17,2387.99,522.09,8.4199,23.3552,393,134
80,1398.43,554.57,47.34,9063.85,2388.07,521.61,8.4336,23.4004,390,133
81,1402.74,554.64,47.38,9066.42,2388.02,521.7,8.403,23.3004,393,132
82,1401.57,553.65,47.38,9063.74,2388.05,522.02,8.4264,23.4321,392,131
83,1408.26,553.44,47.3,9069.55,2388.05,521.65,8.4099,23.3699,391,130
84,1403.89,553.57,47.21,9071.71,2388.06,522.3,8.427,23.3567,393,129
85,1406.73,553.78,47.33,9064.77,2388.03,521.43,8.4308,23.4007,394,128
86,1408.22,554.3,47.39,9068.18,2388.03,522.02,8.4049,23.3484,392,127
87,1407.05,553.69,47.37,9072.78,2388.05,522.0,8.4268,23.3452,392,126
88,1400.68,554.19,47.33,9069.5,2388.02,521.78,8.4079,23.2351,392,125
89,1401.72,553.73,47.22,9074.22,2388.03,521.66,8.4086,23.3645,391,124
90,1405.4,553.65,47.39,9076.01,2388.05,521.66,8.3878,23.4054,394,123
91,1404.5,554.0,47.38,9072.8,2388.02,521.93,8.4538,23.4052,392,122
92,1407.05,553.79,47.34,9071.3,2388.02,521.83,8.4084,23.4004,390,121
93,1405.64,554.05,47.42,9075.92,2388.04,521.39,8.4263,23.4713,393,120
94,1410.6,553.65,47.45,9069.03,2388.05,521.73,8.4528,23.3889,393,119
95,1405.62,554.68,47.38,9072.81,2388.02,521.77,8.4679,23.2033,392,118
96,1405.2,554.36,47.54,9073.22,2388.01,521.59,8.4326,23.3556,393,117
97,1403.53,553.79,47.55,9065.5,2388.06,521.64,8.4,23.4716,393,116
98,1403.99,553.48,47.41,9077.89,2388.03,521.58,8.4386,23.3593,393,115
99,1405.01,553.94,47.29,9062.25,2388.03,521.72,8.4136,23.4507,393,114
100,1403.23,553.52,47.22,9071.1,2388.08,522.26,8.4174,23.3029,393,113
101,1401.36,553.11,47.26,9073.65,2388.03,522.05,8.4248,23.1897,392,112
102,1404.68,554.33,47.38,9074.88,2388.01,521.91,8.4456,23.3564,393,111
103,1396.68,553.52,47.2,9067.58,2388.01,522.0,8.4144,23.3851,394,110
104,1410.43,554.63,47.42,9067.1,2388.06,521.63,8.4561,23.3097,393,109
105,1411.72,554.1,47.46,9067.43,2388.04,521.64,8.4111,23.2596,393,108
106,1407.08,553.44,47.49,9074.68,2388.03,521.59,8.4318,23.35,393,107
107,1412.92,553.45,47.5,9073.94,2388.02,522.2,8.4032,23.3936,393,106
108,1413.46,553.97,47.48,9073.16,2388.04,521.33,8.431,23.2558,394,105
109,1408.15,553.33,47.58,9057.88,2388.06,521.86,8.401,23.326,393,104
110,1405.06,553.9,47.62,9076.79,2387.99,521.96,8.4097,23.2308,394,103
111,1404.18,553.09,47.51,9068.51,2388.02,522.07,8.4602,23.3456,392,102
112,1399.82,554.27,47.59,9070.83,2388.09,521.75,8.4302,23.2841,394,101
113,1408.77,553.6,47.35,9079.35,2388.05,521.83,8.4255,23.3997,393,100
114,1411.13,553.04,47.29,9073.59,2388.0,521.4,8.4585,23.3312,391,99
115,1407.18,553.42,47.37,9072.08,2388.01,521.79,8.455,23.4501,392,98
116,1402.12,554.11,47.48,9076.09,2388.06,521.63,8.4142,23.2346,394,97
117,1407.61,554.03,47.58,9075.76,2388.05,521.24,8.4238,23.2459,394,96
118,1411.52,553.54,47.39,9077.74,2388.09,521.44,8.4076,23.3898,394,95
119,1408.03,554.04,47.51,9073.71,2388.01,522.55,8.4186,23.2404,393,94
120,1404.48,553.35,47.55,9069.28,2388.09,521.96,8.3956,23.3313,392,93
121,1404.14,552.93,47.43,9074.45,2388.08,521.5,8.4257,23.3124,393,92
122,1405.13,553.5,47.44,9076.07,2388.06,521.95,8.4456,23.2937,394,91
123,1414.42,553.47,47.39,9075.9,2388.1,521.86,8.4445,23.2969,394,90
124,1412.05,553.72,47.38,9069.97,2388.08,521.08,8.4256,23.2714,393,89
125,1402.34,553.98,47.52,9074.8,2388.12,521.65,8.4213,23.272,392,88
126,1399.49,553.61,47.25,9072.02,2388.09,522.08,8.4192,23.3432,393,87
127,1411.27,552.95,47.28,9076.76,2388.05,521.45,8.48,23.2814,391,86
128,1407.75,554.09,47.6,9081.1,2388.06,522.14,8.4518,23.2985,393,85
129,1403.9,553.09,47.57,9078.0,2388.1,521.33,8.4399,23.3109,393,84
130,1408.04,554.22,47.4,9080.21,2388.06,521.87,8.4294,23.2673,393,83
131,1409.17,553.19,47.61,9080.76,2388.07,521.63,8.4309,23.328,393,82
132,1416.25,553.39,47.44,9074.81,2388.02,522.12,8.4208,23.3738,392,81
133,1407.72,553.63,47.39,9078.04,2388.04,521.57,8.4161,23.2652,393,80
134,1410.41,553.52,47.38,9074.19,2388.02,521.78,8.4426,23.3353,394,79
135,1406.97,553.62,47.44,9080.36,2388.09,521.34,8.4575,23.281,396,78
136,1412.92,552.9,47.5,9083.55,2388.07,521.7,8.4724,23.3801,393,77
137,1409.51,553.84,47.59,9075.97,2388.06,521.38,8.4544,23.2741,394,76
138,1408.68,552.74,47.37,9080.72,2388.04,521.79,8.4085,23.2487,393,75
139,1403.99,552.76,47.54,9084.78,2388.05,521.44,8.4289,23.2865,393,74
140,1409.49,553.17,47.77,9085.18,2388.05,521.76,8.448,23.2738,394,73
141,1412.52,553.49,47.48,9082.11,2388.06,521.16,8.4056,23.186,393,72
142,1412.7,553.05,47.64,9079.78,2388.06,521.76,8.4371,23.2696,393,71
143,1403.41,553.53,47.6,9081.96,2388.06,521.05,8.3899,23.3022,393,70
144,1407.8,552.93,47.53,9078.08,2388.05,522.17,8.4264,23.267,395,69
145,1408.87,554.1,47.58,9080.81,2388.07,521.76,8.4366,23.3371,395,68
146,1415.48,553.27,47.57,9086.64,2388.07,521.99,8.4723,23.2257,392,67
147,1407.66,552.72,47.63,9092.34,2388.04,521.57,8.4652,23.3304,396,66
148,1404.42,553.12,47.54,9088.58,2388.07,521.4,8.426,23.3132,394,65
149,1415.82,553.72,47.64,9078.56,2388.09,521.74,8.4687,23.2515,392,64
150,1409.01,552.65,47.5,9086.38,2388.05,521.39,8.4738,23.2757,395,63
151,1405.84,552.6,47.79,9086.86,2388.08,521.06,8.4625,23.353,393,62
152,1406.36,553.31,47.67,9082.0,2388.11,521.56,8.4353,23.2618,394,61
153,1406.75,552.77,47.65,9081.26,2388.07,521.08,8.4396,23.3133,394,60
154,1411.8,553.8,47.45,9089.1,2388.07,522.08,8.441,23.3424,394,59
155,1408.66,553.66,47.43,9089.23,2388.03,521.52,8.4695,23.2901,394,58
156,1412.41,552.91,47.46,9093.41,2388.07,521.35,8.4634,23.2911,394,57
157,1416.21,553.02,47.51,9082.85,2388.11,521.04,8.437,23.1411,394,56
158,1417.7,553.08,47.51,9089.15,2388.04,521.15,8.5044,23.2491,394,55
159,1411.91,553.67,47.76,9081.29,2388.06,521.43,8.4604,23.2921,394,54
160,1411.41,553.12,47.5,9091.29,2388.07,521.66,8.4199,23.3061,394,53
161,1408.57,552.99,47.41,9098.95,2388.13,521.37,8.4292,23.2051,394,52
162,1407.15,553.42,47.54,9086.18,2388.07,521.31,8.4667,23.1784,394,51
163,1417.66,552.51,47.71,9089.74,2388.11,521.16,8.4388,23.2969,393,50
164,1408.62,553.02,47.66,9087.09,2388.12,521.42,8.4875,23.1879,394,49
165,1413.84,553.3,47.49,9091.24,2388.04,521.49,8.4612,23.2559,394,48
166,1413.0,552.86,47.59,9096.97,2388.15,521.25,8.4442,23.2412,394,47
167,1415.7,553.46,47.58,9092.79,2388.08,521.03,8.4578,23.2393,393,46
168,1413.31,553.69,47.68,9101.39,2388.09,521.13,8.4356,23.252,393,45
169,1415.45,553.3,47.71,9098.61,2388.07,521.44,8.457,23.1559,393,44
170,1416.79,552.71,47.55,9092.99,2388.09,520.96,8.4765,23.1695,396,43
171,1419.93,553.24,47.63,9092.32,2388.07,520.91,8.4722,23.1642,394,42
172,1414.82,552.82,47.72,9088.48,2388.06,521.03,8.4541,23.2439,394,41
173,1414.75,553.54,47.76,9100.14,2388.1,521.11,8.4869,23.281,394,40
174,1417.44,552.73,47.75,9101.54,2388.09,520.78,8.4606,23.2295,393,39
175,1415.52,552.33,47.69,9105.71,2388.07,521.39,8.4298,23.1935,395,38
176,1418.22,552.27,47.69,9107.39,2388.12,521.45,8.46,23.2222,392,37
177,1412.65,553.11,47.74,9101.85,2388.11,520.94,8.4754,23.1943,394,36
178,1421.64,552.39,47.79,9103.84,2388.14,520.96,8.4971,23.1945,395,35
179,1416.84,552.82,47.78,9099.22,2388.14,521.25,8.457,23.1842,395,34
180,1413.7,552.81,47.75,9109.08,2388.09,521.37,8.4574,23.1524,393,33
181,1413.69,552.49,47.71,9107.55,2388.11,520.5,8.4838,23.2816,395,32
182,1414.17,552.71,47.69,9107.75,2388.08,520.44,8.4901,23.1229,395,31
183,1413.74,553.11,47.81,9106.41,2388.07,521.25,8.4819,23.3069,396,30
184,1422.99,552.29,47.8,9113.3,2388.09,520.46,8.5027,23.1789,394,29
185,1415.04,552.83,47.74,9105.16,2388.11,521.26,8.4833,23.3286,393,28
186,1424.94,552.8,47.85,9116.94,2388.12,520.86,8.4541,23.1973,395,27
187,1418.72,551.91,47.94,9105.46,2388.1,520.66,8.4768,23.3654,397,26
188,1418.9,552.39,47.86,9109.58,2388.15,521.06,8.4919,23.1717,395,25
189,1413.71,552.78,47.86,9115.07,2388.13,520.68,8.4756,23.1919,395,24
190,1419.98,552.17,47.72,9112.81,2388.11,521.12,8.5349,23.1538,395,23
191,1416.46,552.51,48.02,9122.23,2388.11,520.28,8.5118,23.1457,395,22
192,1417.65,552.04,47.72,9115.48,2388.09,519.95,8.4654,23.1298,395,21
193,1422.7,552.94,47.81,9114.77,2388.15,520.46,8.4971,23.2403,396,20
194,1417.39,552.63,48.03,9121.78,2388.13,520.61,8.4951,23.2196,397,19
195,1427.33,551.63,47.89,9120.64,2388.21,520.43,8.4439,23.2684,394,18
196,1426.79,553.0,48.0,9116.61,2388.02,520.21,8.4633,23.1676,396,17
197,1421.64,552.36,47.85,9125.58,2388.11,520.66,8.5536,23.1146,396,16
198,1421.86,553.0,47.83,9121.25,2388.17,520.6,8.51,23.1855,396,15
199,1421.91,552.44,47.86,9127.2,2388.13,520.29,8.4998,23.221,396,14
200,1426.59,551.92,47.93,9123.57,2388.13,519.63,8.4991,23.1349,398,13
201,1422.46,551.75,47.95,9129.97,2388.17,520.44,8.4573,23.1059,397,12
202,1420.86,552.59,47.85,9128.92,2388.12,520.58,8.4935,23.0331,397,11
203,1430.3,551.97,48.07,9132.06,2388.16,520.17,8.483,23.1274,397,10
204,1424.41,552.08,48.02,9134.06,2388.14,520.42,8.5342,22.9737,396,9
205,1423.15,552.05,47.88,9138.02,2388.15,519.86,8.443,23.0956,397,8
206,1430.08,551.95,48.06,9132.03,2388.15,520.23,8.5035,23.2217,397,7
207,1420.87,552.09,47.93,9137.11,2388.11,519.92,8.514,23.0741,398,6
208,1423.26,551.79,48.06,9136.14,2388.21,520.05,8.5043,23.1862,397,5
209,1425.77,551.78,48.14,9141.19,2388.13,519.87,8.4872,23.0212,397,4
210,1426.06,551.87,48.14,9143.49,2388.15,520.02,8.5122,23.0343,396,3
211,1430.66,551.52,48.04,9140.3,2388.23,520.36,8.5234,23.1055,398,2
212,1437.53,551.56,48.04,9152.44,2388.12,520.05,8.5447,23.0998,395,1
213,1431.92,551.76,48.4,9149.8,2388.19,519.95,8.5067,22.9829,397,0
1,1402.93,554.62,46.97,9042.07,2388.03,522.18,8.4249,23.384,391,216
2,1398.5,554.26,47.19,9047.47,2388.02,522.36,8.424,23.4232,390,215
3,1392.73,554.54,47.34,9041.99,2388.08,522.36,8.3794,23.3842,393,214
4,1400.78,554.04,47.28,9046.95,2387.99,522.25,8.4152,23.3648,391,213
5,1411.85,554.04,47.08,9050.53,2388.04,521.68,8.4132,23.3065,394,212
6,1393.88,554.23,47.39,9044.55,2388.06,522.01,8.3743,23.4351,392,211
7,1391.43,554.26,47.29,9048.51,2388.08,522.57,8.4112,23.4921,392,210
8,1400.96,554.94,47.08,9050.7,2387.97,522.29,8.411,23.2812,393,209
9,1394.86,553.82,47.3,9055.81,2388.08,522.23,8.4018,23.4699,391,208
10,1404.55,554.35,47.25,9043.5,2388.04,521.93,8.4156,23.3366,391,207
11,1402.71,554.64,47.35,9045.91,2388.06,521.99,8.3872,23.2997,391,206
12,1401.01,554.34,47.34,9049.35,2388.08,522.14,8.4191,23.4216,392,205
13,1399.93,554.0,47.28,9049.23,2388.06,522.36,8.4231,23.3964,391,204
14,1400.4,553.94,47.33,9051.37,2388.04,522.14,8.4347,23.4471,390,203
15,1399.47,554.25,47.11,9045.08,2388.05,521.88,8.4081,23.4051,392,202
16,1404.25,553.95,47.15,9050.58,2388.05,522.27,8.398,23.43,390,201
17,1390.89,554.39,47.28,9045.87,2388.11,522.6,8.3523,23.291,390,200
18,1398.72,554.35,47.06,9054.04,2388.02,521.49,8.4113,23.3062,391,199
19,1399.48,553.88,47.22,9045.4,2388.04,522.56,8.3885,23.2948,392,198
20,1404.5,554.09,47.08,9046.69,2388.06,522.3,8.3966,23.3943,391,197
21,1394.49,554.37,47.17,9053.36,2388.08,522.21,8.416,23.4253,391,196
22,1403.04,553.71,47.21,9037.21,2388.03,522.33,8.3996,23.4278,392,195
23,1404.21,554.23,47.3,9051.14,2388.12,522.23,8.3875,23.4289,392,194
24,1398.94,554.37,47.29,9049.29,2388.04,521.61,8.4237,23.3961,391,193
25,1398.88,554.29,47.25,9053.66,2388.03,521.99,8.4062,23.2607,392,192
26,1399.36,554.77,47.41,9051.12,2388.04,522.09,8.3683,23.4481,393,191
27,1403.67,553.73,47.17,9050.08,2388.06,521.88,8.4365,23.3912,391,190
28,1401.72,554.7,47.35,9043.3,2388.11,522.01,8.4137,23.4866,391,189
29,1400.26,554.54,47.21,9049.82,2388.08,522.04,8.3793,23.4411,392,188
30,1397.71,554.14,47.12,9044.36,2388.03,522.19,8.4154,23.4423,391,187
31,1401.08,553.83,47.26,9043.05,2388.07,522.01,8.4033,23.3573,391,186
32,1393.95,553.48,47.29,9048.79,2388.03,521.74,8.4017,23.4392,392,185
33,1402.34,553.92,47.36,9053.7,2388.04,522.38,8.3941,23.3913,391,184
34,1400.59,554.23,47.16,9049.21,2388.05,522.77,8.3807,23.3734,392,183
35,1392.99,553.52,47.3,9055.28,2388.0,521.96,8.4043,23.4139,393,182
36,1401.27,553.96,47.45,9051.07,2388.07,522.15,8.3975,23.3479,392,181
37,1399.81,553.4,47.22,9050.19,2388.01,521.35,8.4252,23.289,391,180
38,1398.86,554.47,47.41,9045.98,2388.04,522.44,8.4068,23.4375,393,179
39,1404.84,554.13,47.24,9046.46,2388.06,521.95,8.4239,23.3592,393,178
40,1402.93,554.96,47.3,9047.15,2388.04,522.4,8.422,23.3918,393,177
41,1393.18,554.51,47.41,9043.33,2388.05,521.79,8.4035,23.3868,392,176
42,1398.1,553.35,47.23,9050.61,2388.04,521.58,8.409,23.3995,395,175
43,1403.31,554.79,47.17,9049.42,2388.04,522.1,8.4158,23.3281,392,174
44,1399.76,554.25,47.42,9045.61,2388.05,522.49,8.408,23.3304,391,173
45,1396.67,554.07,47.22,9049.61,2388.02,522.39,8.4157,23.4287,393,172
46,1398.24,554.2,47.33,9047.76,2388.06,522.42,8.4124,23.4112,392,171
47,1395.67,554.59,47.06,9043.99,2388.05,522.54,8.4067,23.4081,391,170
48,1405.7,554.58,47.26,9054.06,2388.02,522.59,8.3923,23.3214,391,169
49,1403.9,554.34,47.32,9049.85,2388.08,522.26,8.3964,23.409,393,168
50,1403.89,553.62,47.19,9045.57,2388.02,522.27,8.4225,23.4033,392,167
51,1398.84,554.24,47.32,9048.59,2388.07,521.65,8.3858,23.4709,392,166
52,1394.4,553.77,47.02,9056.11,2388.05,522.02,8.4017,23.4281,392,165
53,1407.35,554.09,47.01,9040.51,2388.04,522.04,8.4171,23.2939,391,164
54,1403.94,553.55,47.47,9051.37,2388.12,522.24,8.4142,23.3623,392,163
55,1401.24,553.96,47.39,9047.34,2388.04,521.81,8.4163,23.448,391,162
56,1401.47,554.44,47.2,9046.66,2388.06,522.51,8.4199,23.4378,392,161
57,1393.35,553.43,47.51,9044.69,2388.11,521.48,8.4126,23.4348,391,160
58,1398.58,554.26,47.3,9046.29,2388.02,522.4,8.4289,23.4697,392,159
59,1407.15,554.04,47.23,9051.41,2388.06,521.79,8.3836,23.3982,390,158
60,1397.54,554.15,47.39,9048.43,2388.05,521.79,8.3928,23.3516,392,157
61,1396.75,553.44,47.46,9054.72,2388.05,521.88,8.4144,23.3227,392,156
62,1401.04,554.49,47.06,9049.37,2388.0,522.18,8.3839,23.3718,392,155
63,1407.82,554.2,47.28,9052.42,2388.07,522.17,8.4058,23.4544,393,154
64,1404.65,554.26,47.17,9048.12,2388.07,522.4,8.3968,23.3508,391,153
65,1395.68,553.56,47.35,9051.41,2388.09,522.13,8.4023,23.371,392,152
66,1401.28,554.39,47.47,9047.41,2388.01,521.45,8.4216,23.4394,391,151
67,1408.12,553.76,47.28,9047.55,2388.01,522.01,8.4284,23.3703,392,150
68,1400.79,554.36,47.4,9046.47,2388.09,522.34,8.4221,23.3412,391,149
69,1404.66,553.34,47.45,9044.83,2388.09,522.17,8.4071,23.3925,392,148
70,1398.97,554.47,47.44,9049.0,2388.07,522.23,8.4409,23.3887,393,147
71,1402.57,554.36,47.26,9052.68,2388.07,522.41,8.395,23.4214,391,146
72,1400.94,554.92,47.34,9049.8,2388.03,521.96,8.4521,23.3088,392,145
